회사명,거래소코드,회계년도,자산(*)(IFRS연결),자본(*)(IFRS연결)
(주)나이스디앤비,130580,2015/12,37168676,29892463
(주)나이스디앤비,130580,2016/12,40466208,33730728
(주)나이스디앤비,130580,2017/12,46928148,38536096
(주)나이스디앤비,130580,2018/12,56660361,45199660
(주)나이스디앤비,130580,2019/12,78675556,60090077
(주)나이스디앤비,130580,2020/12,87281166,68502745
(주)나이스홀딩스,034310,2011/12,427573951,322296904
(주)나이스홀딩스,034310,2012/12,496053949,394674902
(주)나이스홀딩스,034310,2013/12,865450175,570818310
(주)나이스홀딩스,034310,2014/12,1191004551,667095981
(주)나이스홀딩스,034310,2015/12,1242453840,695351005
(주)나이스홀딩스,034310,2016/12,1408253173,773235269
(주)나이스홀딩스,034310,2017/12,1742367144,877935795
(주)나이스홀딩스,034310,2018/12,2172977804,1040008134
(주)나이스홀딩스,034310,2019/12,2564827369,1223621083
(주)나이스홀딩스,034310,2020/12,2730355253,1249597654
(주)나이코,192240,2012/12,,
(주)나이코,192240,2013/12,,
(주)나이코,192240,2014/12,,
(주)나이코,192240,2015/12,,
(주)나인테크,267320,2017/12,,
(주)나인테크,267320,2018/12,,
(주)나인테크,267320,2019/12,,
(주)나인테크,267320,2020/12,,
(주)남선알미늄,008350,2011/12,259574975,74233806
(주)남선알미늄,008350,2012/12,,
(주)남선알미늄,008350,2013/12,,
(주)남선알미늄,008350,2014/12,,
(주)남선알미늄,008350,2015/12,,
(주)남선알미늄,008350,2016/12,,
(주)남선알미늄,008350,2017/12,,
(주)남선알미늄,008350,2018/12,303023071,168719762
(주)남선알미늄,008350,2019/12,295529661,179100254
(주)남선알미늄,008350,2020/12,295152804,189544558
(주)남성,004270,2011/12,222934371,86423919
(주)남성,004270,2012/12,221414593,79934314
(주)남성,004270,2013/12,200078722,78184930
(주)남성,004270,2014/12,195514519,72641729
(주)남성,004270,2015/12,201740627,70994437
(주)남성,004270,2016/12,204535206,73385506
(주)남성,004270,2017/12,203435953,87392856
(주)남성,004270,2018/12,205083689,82768164
(주)남성,004270,2019/12,204791617,85924082
(주)남성,004270,2020/12,193273608,75475869
(주)내츄럴엔도텍,168330,2012/12,,
(주)내츄럴엔도텍,168330,2013/12,,
(주)내츄럴엔도텍,168330,2014/12,,
(주)내츄럴엔도텍,168330,2015/12,69432771,50463160
(주)내츄럴엔도텍,168330,2016/12,85875253,47296929
(주)내츄럴엔도텍,168330,2017/12,85682820,54719456
(주)내츄럴엔도텍,168330,2018/12,61165965,36487302
(주)내츄럴엔도텍,168330,2019/12,48783961,20483129
(주)내츄럴엔도텍,168330,2020/12,50798509,15821543
(주)네오리진,094860,2011/12,50506702,30439412
(주)네오리진,094860,2012/12,,
(주)네오리진,094860,2013/12,,
(주)네오리진,094860,2014/12,,
(주)네오리진,094860,2015/12,,
(주)네오리진,094860,2016/12,,
(주)네오리진,094860,2017/12,17683620,14546111
(주)네오리진,094860,2018/12,,
(주)네오리진,094860,2019/12,,
(주)네오리진,094860,2020/12,,
(주)네오셈,253590,2016/12,,
(주)네오셈,253590,2017/12,,
(주)네오셈,253590,2018/12,,
(주)네오셈,253590,2019/12,64170222,37494457
(주)네오셈,253590,2020/12,64005716,43229795
(주)네오오토,212560,2011/12,,
(주)네오오토,212560,2012/12,,
(주)네오오토,212560,2013/12,,
(주)네오오토,212560,2014/12,,
(주)네오오토,212560,2015/12,,
(주)네오오토,212560,2016/12,,
(주)네오오토,212560,2017/12,,
(주)네오오토,212560,2018/12,,
(주)네오오토,212560,2019/12,,
(주)네오오토,212560,2020/12,,
(주)네오위즈,095660,2011/12,626224593,272933090
(주)네오위즈,095660,2012/12,625813964,288492496
(주)네오위즈,095660,2013/12,506848572,295827208
(주)네오위즈,095660,2014/12,423334499,284837352
(주)네오위즈,095660,2015/12,374371339,264287860
(주)네오위즈,095660,2016/12,317438639,271054566
(주)네오위즈,095660,2017/12,304359379,264748209
(주)네오위즈,095660,2018/12,366712258,298839710
(주)네오위즈,095660,2019/12,398001624,328878043
(주)네오위즈,095660,2020/12,479352032,395615816
(주)네오위즈홀딩스,042420,2011/12,699856916,374990578
(주)네오위즈홀딩스,042420,2012/12,689645348,385155307
(주)네오위즈홀딩스,042420,2013/12,588519102,416240481
(주)네오위즈홀딩스,042420,2014/12,573964611,467487690
(주)네오위즈홀딩스,042420,2015/12,570887893,492854028
(주)네오위즈홀딩스,042420,2016/12,533357640,479007316
(주)네오위즈홀딩스,042420,2017/12,524777876,476382219
(주)네오위즈홀딩스,042420,2018/12,590591987,516278245
(주)네오위즈홀딩스,042420,2019/12,622123554,549250922
(주)네오위즈홀딩스,042420,2020/12,734765968,638566339
(주)네오이뮨텍,950220,2019/12,121267683,115885823
(주)네오이뮨텍,950220,2020/12,95644931,84226680
(주)네오크레마,311390,2016/12,,
(주)네오크레마,311390,2017/12,,
(주)네오크레마,311390,2018/12,,
(주)네오크레마,311390,2019/12,47211442,37866534
(주)네오크레마,311390,2020/12,49174775,39786734
(주)네오티스,085910,2011/12,,
(주)네오티스,085910,2012/12,,
(주)네오티스,085910,2013/12,85206045,60663141
(주)네오티스,085910,2014/12,84630312,63977930
(주)네오티스,085910,2015/12,84946749,59903389
(주)네오티스,085910,2016/12,84886956,56347189
(주)네오티스,085910,2017/12,81029245,46080092
(주)네오티스,085910,2018/12,86639875,44553303
(주)네오티스,085910,2019/12,86911739,43683942
(주)네오티스,085910,2020/12,102983512,42234650
(주)네오팜,092730,2011/12,,
(주)네오팜,092730,2012/12,,
(주)네오팜,092730,2013/12,,
(주)네오팜,092730,2014/12,,
(주)네오팜,092730,2015/12,,
(주)네오팜,092730,2016/12,46509145,38570892
(주)네오팜,092730,2017/12,56694807,47581915
(주)네오팜,092730,2018/12,72928484,59287229
(주)네오팜,092730,2019/12,122741537,105692614
(주)네오팜,092730,2020/12,132977764,117717549
(주)네오퍼플,028090,2011/12,43217227,16349348
(주)네오퍼플,028090,2012/12,40391811,13268075
(주)네오펙트,290660,2017/12,10207611,-17186680
(주)네오펙트,290660,2018/12,35920416,28251461
(주)네오펙트,290660,2019/12,47016455,12554669
(주)네오펙트,290660,2020/12,57906924,17864565
(주)네온테크,306620,2018/12,,
(주)네온테크,306620,2019/12,,
(주)네온테크,306620,2020/12,61740929,28409103
(주)네이블커뮤니케이션즈,153460,2011/12,,
(주)네이블커뮤니케이션즈,153460,2012/12,,
(주)네이블커뮤니케이션즈,153460,2013/12,,
(주)네이블커뮤니케이션즈,153460,2014/12,30322642,24713919
(주)네이블커뮤니케이션즈,153460,2015/12,,
(주)네이블커뮤니케이션즈,153460,2016/12,,
(주)네이블커뮤니케이션즈,153460,2017/12,,
(주)네이블커뮤니케이션즈,153460,2018/12,,
(주)네이블커뮤니케이션즈,153460,2019/12,,
(주)네이블커뮤니케이션즈,153460,2020/12,,
(주)네이처셀,007390,2011/12,,
(주)네이처셀,007390,2012/12,,
(주)네이처셀,007390,2013/12,,
(주)네이처셀,007390,2014/12,,
(주)네이처셀,007390,2015/12,,
(주)네이처셀,007390,2016/12,,
(주)네이처셀,007390,2017/12,,
(주)네이처셀,007390,2018/12,,
(주)네이처셀,007390,2019/12,,
(주)네이처셀,007390,2020/12,,
(주)네패스,033640,2011/12,319659039,143407156
(주)네패스,033640,2012/12,338761029,156834268
(주)네패스,033640,2013/12,395087608,116590427
(주)네패스,033640,2014/12,385538915,149438567
(주)네패스,033640,2015/12,355858618,138092844
(주)네패스,033640,2016/12,298597454,115821188
(주)네패스,033640,2017/12,308121193,120874727
(주)네패스,033640,2018/12,281991633,141206415
(주)네패스,033640,2019/12,521648374,190639697
(주)네패스,033640,2020/12,801694288,260605404
(주)네패스아크,330860,2019/12,,
(주)네패스아크,330860,2020/12,,
(주)넥센,005720,2011/12,521959112,319500567
(주)넥센,005720,2012/12,720858644,526415955
(주)넥센,005720,2013/12,787194782,593356903
(주)넥센,005720,2014/12,837243995,657565090
(주)넥센,005720,2015/12,883064033,724883753
(주)넥센,005720,2016/12,970602747,820785414
(주)넥센,005720,2017/12,1085451848,917075024
(주)넥센,005720,2018/12,3825103267,1882757213
(주)넥센,005720,2019/12,4098014996,2016503397
(주)넥센,005720,2020/12,4239211984,2041278847
(주)넥솔론,110570,2011/12,,
(주)넥솔론,110570,2012/12,1012372631,87705181
(주)넥솔론,110570,2013/12,905409103,41303765
(주)넥솔론,110570,2014/12,564058345,-362445861
(주)넥솔론,110570,2015/12,,
(주)넥솔론,110570,2016/12,,
(주)넥스지,081970,2011/12,,
(주)넥스지,081970,2012/12,,
(주)넥스지,081970,2013/12,35613760,33386993
(주)넥스지,081970,2014/12,,
(주)넥스지,081970,2015/12,,
(주)넥스지,081970,2016/12,,
(주)넥스지,081970,2017/12,40380238,36641920
(주)넥스턴바이오사이언스,089140,2011/12,,
(주)넥스턴바이오사이언스,089140,2012/12,,
(주)넥스턴바이오사이언스,089140,2013/12,,
(주)넥스턴바이오사이언스,089140,2014/12,,
(주)넥스턴바이오사이언스,089140,2015/12,,
(주)넥스턴바이오사이언스,089140,2016/12,,
(주)넥스턴바이오사이언스,089140,2017/12,,
(주)넥스턴바이오사이언스,089140,2018/12,,
(주)넥스턴바이오사이언스,089140,2019/12,,
(주)넥스턴바이오사이언스,089140,2020/12,,
(주)넥스트아이,137940,2011/12,,
(주)넥스트아이,137940,2012/12,34121513,29408175
(주)넥스트아이,137940,2013/12,40616025,33681455
(주)넥스트아이,137940,2014/12,44377477,36677344
(주)넥스트아이,137940,2015/12,46268860,38702078
(주)넥스트아이,137940,2016/12,98887814,65432023
(주)넥스트아이,137940,2017/12,138956473,75285830
(주)넥스트아이,137940,2018/12,177572044,118773260
(주)넥스트아이,137940,2019/12,174552667,111853701
(주)넥스트아이,137940,2020/12,166095266,120625967
(주)넥스트엔터테인먼트월드,160550,2013/12,117497620,31385805
(주)넥스트엔터테인먼트월드,160550,2014/12,179333543,129192140
(주)넥스트엔터테인먼트월드,160550,2015/12,200430116,132954441
(주)넥스트엔터테인먼트월드,160550,2016/12,230523945,136657265
(주)넥스트엔터테인먼트월드,160550,2017/12,256463072,130743457
(주)넥스트엔터테인먼트월드,160550,2018/12,256522672,129092858
(주)넥스트엔터테인먼트월드,160550,2019/12,313341346,121871227
(주)넥스트엔터테인먼트월드,160550,2020/12,275767772,113359479
(주)넥스트칩,396270,2020/12,,
(주)넥스틴,348210,2014/12,,
(주)넥스틴,348210,2015/12,,
(주)넥스틴,348210,2016/12,,
(주)넥스틴,348210,2017/12,,
(주)넥스틴,348210,2018/12,19034408,3338202
(주)넥스틴,348210,2019/12,18466013,1438365
(주)넥스틴,348210,2020/12,54259283,45887676
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,,
(주)넥슨게임즈,225570,2018/12,,
(주)넥슨게임즈,225570,2019/12,,
(주)넥슨게임즈,225570,2020/12,,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,47885328,38941807
(주)넵튠,217270,2017/12,110288332,82453970
(주)넵튠,217270,2018/12,129607837,68806574
(주)넵튠,217270,2019/12,115667487,62003118
(주)넵튠,217270,2020/12,161254312,108602879
(주)넷웨이브,047730,2011/12,17802947,11304485
(주)노랑풍선,104620,2011/12,,
(주)노랑풍선,104620,2012/12,,
(주)노랑풍선,104620,2013/12,,
(주)노랑풍선,104620,2014/12,,
(주)노랑풍선,104620,2015/12,,
(주)노랑풍선,104620,2016/12,,
(주)노랑풍선,104620,2017/12,,
(주)노랑풍선,104620,2018/12,98461420,40166554
(주)노랑풍선,104620,2019/12,114981929,56210886
(주)노랑풍선,104620,2020/12,79594958,49356484
(주)노루페인트,090350,2011/12,490240264,224078306
(주)노루페인트,090350,2012/12,527545682,222705225
(주)노루페인트,090350,2013/12,528887786,230644925
(주)노루페인트,090350,2014/12,544220095,241258376
(주)노루페인트,090350,2015/12,572890897,271200294
(주)노루페인트,090350,2016/12,570582358,276454031
(주)노루페인트,090350,2017/12,591817509,299029824
(주)노루페인트,090350,2018/12,607444943,307805863
(주)노루페인트,090350,2019/12,627342505,322368611
(주)노루페인트,090350,2020/12,666659131,333862156
(주)노루홀딩스,000320,2011/12,787102842,362752611
(주)노루홀딩스,000320,2012/12,835907566,371947581
(주)노루홀딩스,000320,2013/12,852424599,402451235
(주)노루홀딩스,000320,2014/12,899883032,439841569
(주)노루홀딩스,000320,2015/12,986460689,521365060
(주)노루홀딩스,000320,2016/12,970205089,533516629
(주)노루홀딩스,000320,2017/12,988648437,577520965
(주)노루홀딩스,000320,2018/12,987142342,561495276
(주)노루홀딩스,000320,2019/12,1007372302,567466289
(주)노루홀딩스,000320,2020/12,1051083865,577968798
(주)노바렉스,194700,2011/12,,
(주)노바렉스,194700,2012/12,,
(주)노바렉스,194700,2013/12,,
(주)노바렉스,194700,2014/12,,
(주)노바렉스,194700,2015/12,,
(주)노바렉스,194700,2016/12,60206630,44757892
(주)노바렉스,194700,2017/12,71798441,52338084
(주)노바렉스,194700,2018/12,106320975,79087526
(주)노바렉스,194700,2019/12,154372405,91875216
(주)노바렉스,194700,2020/12,215500812,115989143
(주)노바텍,285490,2017/12,18441406,15875320
(주)노바텍,285490,2018/12,33247538,31137571
(주)노바텍,285490,2019/12,39961029,33365609
(주)노바텍,285490,2020/12,103270598,84352189
(주)노블엠앤비,106520,2011/12,52638195,19913165
(주)노블엠앤비,106520,2012/12,91658984,42755691
(주)노블엠앤비,106520,2013/12,129473218,60948749
(주)노블엠앤비,106520,2014/12,104172101,55024983
(주)노블엠앤비,106520,2015/12,161827043,86718397
(주)노블엠앤비,106520,2016/12,124085655,67982025
(주)노블엠앤비,106520,2017/12,118174546,60546255
(주)노블엠앤비,106520,2018/12,110217014,37094386
(주)노블엠앤비,106520,2019/12,106373832,49286137
(주)노블엠앤비,106520,2020/12,57185745,11609507
(주)노터스,278650,2016/12,19612430,8439441
(주)노터스,278650,2017/12,32721043,16562451
(주)노터스,278650,2018/12,43741174,21502351
(주)노터스,278650,2019/12,61530652,43022559
(주)노터스,278650,2020/12,74215355,55024326
(주)녹십자,006280,2011/12,860353832,630281039
(주)녹십자,006280,2012/12,954379520,685233313
(주)녹십자,006280,2013/12,1104264801,839408569
(주)녹십자,006280,2014/12,1330351374,920626827
(주)녹십자,006280,2015/12,1415128446,997704012
(주)녹십자,006280,2016/12,1550614664,1059011034
(주)녹십자,006280,2017/12,1703581525,1108712901
(주)녹십자,006280,2018/12,1723409866,1126206777
(주)녹십자,006280,2019/12,1959299528,1184076725
(주)녹십자,006280,2020/12,2151399594,1269305744
(주)녹십자엠에스,142280,2011/12,,
(주)녹십자엠에스,142280,2012/12,,
(주)녹십자엠에스,142280,2013/12,,
(주)녹십자엠에스,142280,2014/12,,
(주)녹십자엠에스,142280,2015/12,72607494,32959423
(주)녹십자엠에스,142280,2016/12,63605007,30306661
(주)녹십자엠에스,142280,2017/12,61564417,27417385
(주)녹십자엠에스,142280,2018/12,63972829,16763475
(주)녹십자엠에스,142280,2019/12,88866125,50770115
(주)녹십자엠에스,142280,2020/12,105602674,58164336
(주)녹십자웰빙,234690,2016/12,,
(주)녹십자웰빙,234690,2017/12,,
(주)녹십자웰빙,234690,2018/12,,
(주)녹십자웰빙,234690,2019/12,,
(주)녹십자웰빙,234690,2020/12,,
(주)녹십자홀딩스,005250,2011/12,4603216704,895760382
(주)녹십자홀딩스,005250,2012/12,1446337218,972827321
(주)녹십자홀딩스,005250,2013/12,1624124363,1099667146
(주)녹십자홀딩스,005250,2014/12,1790874896,1181067099
(주)녹십자홀딩스,005250,2015/12,2058661120,1307378785
(주)녹십자홀딩스,005250,2016/12,2249277259,1377011145
(주)녹십자홀딩스,005250,2017/12,2560695918,1439667556
(주)녹십자홀딩스,005250,2018/12,2628599972,1453116547
(주)녹십자홀딩스,005250,2019/12,2773868507,1506596204
(주)녹십자홀딩스,005250,2020/12,3241202077,1673500719
(주)녹원씨엔아이,065560,2011/12,20810938,9494340
(주)녹원씨엔아이,065560,2012/12,19329646,8474463
(주)녹원씨엔아이,065560,2013/12,12655063,5869139
(주)녹원씨엔아이,065560,2014/12,21914387,12656555
(주)녹원씨엔아이,065560,2015/12,24796543,18254623
(주)녹원씨엔아이,065560,2016/12,11148825,9748017
(주)녹원씨엔아이,065560,2017/12,114012404,48661258
(주)녹원씨엔아이,065560,2018/12,125078941,76724652
(주)녹원씨엔아이,065560,2019/12,103930553,68606755
(주)녹원씨엔아이,065560,2020/12,136346254,76233253
(주)농심,004370,2011/12,2270287656,1519246098
(주)농심,004370,2012/12,2151310878,1459339293
