회사명,거래소코드,회계년도,자산(*)(IFRS),자본(*)(IFRS)
(주)나스미디어,089600,2013/12,97139620,56196308
(주)나스미디어,089600,2014/12,97502238,62569324
(주)나스미디어,089600,2015/12,141732627,69530971
(주)나스미디어,089600,2016/12,192274757,98227596
(주)나스미디어,089600,2017/12,239540352,115839722
(주)나스미디어,089600,2018/12,229196776,124908468
(주)나스미디어,089600,2019/12,279587256,132550768
(주)나스미디어,089600,2020/12,322623307,149548154
(주)나이벡,138610,2011/12,17401025,10301732
(주)나이벡,138610,2012/12,16460027,8856747
(주)나이벡,138610,2013/12,17054924,5822703
(주)나이벡,138610,2014/12,14148441,5078980
(주)나이벡,138610,2015/12,19428914,10818393
(주)나이벡,138610,2016/12,22969642,9841184
(주)나이벡,138610,2017/12,25750373,12361859
(주)나이벡,138610,2018/12,22317590,10575969
(주)나이벡,138610,2019/12,35734880,27404041
(주)나이벡,138610,2020/12,53080037,31839088
(주)나이스디앤비,130580,2011/12,22641623,18442040
(주)나이스디앤비,130580,2012/12,24790683,20520620
(주)나이스디앤비,130580,2013/12,27132117,22820926
(주)나이스디앤비,130580,2014/12,31070259,25404428
(주)나이스디앤비,130580,2015/12,34806859,28572652
(주)나이스디앤비,130580,2016/12,37343939,32232265
(주)나이스디앤비,130580,2017/12,43008000,35612084
(주)나이스디앤비,130580,2018/12,51102350,40955406
(주)나이스디앤비,130580,2019/12,60523112,46837210
(주)나이스디앤비,130580,2020/12,68802755,54441190
(주)나이스홀딩스,034310,2011/12,329687222,257761410
(주)나이스홀딩스,034310,2012/12,326573175,316297089
(주)나이스홀딩스,034310,2013/12,340424811,320113373
(주)나이스홀딩스,034310,2014/12,374466879,324733065
(주)나이스홀딩스,034310,2015/12,379918653,310980541
(주)나이스홀딩스,034310,2016/12,388557495,325078660
(주)나이스홀딩스,034310,2017/12,384843529,325609688
(주)나이스홀딩스,034310,2018/12,423389599,336349524
(주)나이스홀딩스,034310,2019/12,438147427,334729120
(주)나이스홀딩스,034310,2020/12,473226005,312370564
(주)나이코,192240,2012/12,,
(주)나이코,192240,2013/12,,
(주)나이코,192240,2014/12,,
(주)나이코,192240,2015/12,,
(주)나인테크,267320,2017/12,,
(주)나인테크,267320,2018/12,,
(주)나인테크,267320,2019/12,,
(주)나인테크,267320,2020/12,73527140,28418975
(주)남선알미늄,008350,2011/12,224292636,43707424
(주)남선알미늄,008350,2012/12,236720122,61332987
(주)남선알미늄,008350,2013/12,237576875,70827736
(주)남선알미늄,008350,2014/12,240321965,87467921
(주)남선알미늄,008350,2015/12,286102329,103068147
(주)남선알미늄,008350,2016/12,283413750,122569267
(주)남선알미늄,008350,2017/12,284649401,147809531
(주)남선알미늄,008350,2018/12,294949630,168875400
(주)남선알미늄,008350,2019/12,292559970,176357497
(주)남선알미늄,008350,2020/12,276931596,174061734
(주)남성,004270,2011/12,185361070,80448918
(주)남성,004270,2012/12,189440992,81342149
(주)남성,004270,2013/12,170466140,81514206
(주)남성,004270,2014/12,170614606,80188502
(주)남성,004270,2015/12,176973347,82206186
(주)남성,004270,2016/12,169335721,74053481
(주)남성,004270,2017/12,170016707,87590384
(주)남성,004270,2018/12,168663357,83103125
(주)남성,004270,2019/12,168351672,86166403
(주)남성,004270,2020/12,155194452,75863307
(주)내츄럴엔도텍,168330,2012/12,15855884,8951137
(주)내츄럴엔도텍,168330,2013/12,68289681,50779888
(주)내츄럴엔도텍,168330,2014/12,88718019,71648115
(주)내츄럴엔도텍,168330,2015/12,68048870,49082284
(주)내츄럴엔도텍,168330,2016/12,84785249,46208860
(주)내츄럴엔도텍,168330,2017/12,76003964,45760762
(주)내츄럴엔도텍,168330,2018/12,58376529,34261443
(주)내츄럴엔도텍,168330,2019/12,46385446,18938805
(주)내츄럴엔도텍,168330,2020/12,49412102,15093900
(주)네오리진,094860,2011/12,38211632,23488831
(주)네오리진,094860,2012/12,43332725,26662888
(주)네오리진,094860,2013/12,41590190,22428980
(주)네오리진,094860,2014/12,30254515,11993150
(주)네오리진,094860,2015/12,15421277,10969912
(주)네오리진,094860,2016/12,15595920,11809547
(주)네오리진,094860,2017/12,17731465,14601651
(주)네오리진,094860,2018/12,14691632,11789790
(주)네오리진,094860,2019/12,14066760,10818182
(주)네오리진,094860,2020/12,11435746,9590147
(주)네오셈,253590,2016/12,,
(주)네오셈,253590,2017/12,,
(주)네오셈,253590,2018/12,,
(주)네오셈,253590,2019/12,61104654,37019001
(주)네오셈,253590,2020/12,59872757,40538152
(주)네오오토,212560,2011/12,,
(주)네오오토,212560,2012/12,,
(주)네오오토,212560,2013/12,95448029,34251146
(주)네오오토,212560,2014/12,90932648,42171602
(주)네오오토,212560,2015/12,120456080,61349142
(주)네오오토,212560,2016/12,134856787,69048419
(주)네오오토,212560,2017/12,137106556,72509574
(주)네오오토,212560,2018/12,142507781,77540065
(주)네오오토,212560,2019/12,141061458,79358492
(주)네오오토,212560,2020/12,144432893,82702692
(주)네오위즈,095660,2011/12,591341137,268512261
(주)네오위즈,095660,2012/12,617354527,305625409
(주)네오위즈,095660,2013/12,551249191,360058072
(주)네오위즈,095660,2014/12,461517570,362210560
(주)네오위즈,095660,2015/12,449105231,359269020
(주)네오위즈,095660,2016/12,384869735,355597288
(주)네오위즈,095660,2017/12,358084232,330102352
(주)네오위즈,095660,2018/12,369637231,325841070
(주)네오위즈,095660,2019/12,364839362,324764441
(주)네오위즈,095660,2020/12,448799950,393189741
(주)네오위즈홀딩스,042420,2011/12,281363732,242704495
(주)네오위즈홀딩스,042420,2012/12,293245166,265778788
(주)네오위즈홀딩스,042420,2013/12,262710442,262310566
(주)네오위즈홀딩스,042420,2014/12,272391992,272035937
(주)네오위즈홀딩스,042420,2015/12,368262016,347681208
(주)네오위즈홀딩스,042420,2016/12,328583153,325184384
(주)네오위즈홀딩스,042420,2017/12,313767777,311520065
(주)네오위즈홀딩스,042420,2018/12,306379044,303628909
(주)네오위즈홀딩스,042420,2019/12,305733563,304420700
(주)네오위즈홀딩스,042420,2020/12,291032499,289972111
(주)네오이뮨텍,950220,2019/12,121553609,116058865
(주)네오이뮨텍,950220,2020/12,96307317,84670410
(주)네오크레마,311390,2016/12,,
(주)네오크레마,311390,2017/12,,
(주)네오크레마,311390,2018/12,32286515,23149846
(주)네오크레마,311390,2019/12,45863302,37939688
(주)네오크레마,311390,2020/12,48477600,40768105
(주)네오티스,085910,2011/12,68203366,59050937
(주)네오티스,085910,2012/12,70371168,60149295
(주)네오티스,085910,2013/12,82403567,60510748
(주)네오티스,085910,2014/12,80613277,63323708
(주)네오티스,085910,2015/12,80839473,58634491
(주)네오티스,085910,2016/12,81259493,56144079
(주)네오티스,085910,2017/12,78550459,46102243
(주)네오티스,085910,2018/12,84260526,45394703
(주)네오티스,085910,2019/12,84509470,44318521
(주)네오티스,085910,2020/12,99294900,42525620
(주)네오팜,092730,2011/12,34000642,29871983
(주)네오팜,092730,2012/12,34141789,29923684
(주)네오팜,092730,2013/12,34758707,30335980
(주)네오팜,092730,2014/12,35836403,31145609
(주)네오팜,092730,2015/12,40409458,32623689
(주)네오팜,092730,2016/12,46991314,39065380
(주)네오팜,092730,2017/12,57785337,48683943
(주)네오팜,092730,2018/12,74458661,60831086
(주)네오팜,092730,2019/12,123245965,106137157
(주)네오팜,092730,2020/12,132823267,117395909
(주)네오퍼플,028090,2011/12,43008710,16140831
(주)네오퍼플,028090,2012/12,40867383,13932969
(주)네오펙트,290660,2017/12,16008394,-11110120
(주)네오펙트,290660,2018/12,41288317,34312283
(주)네오펙트,290660,2019/12,43811943,17133048
(주)네오펙트,290660,2020/12,52791266,28777478
(주)네온테크,306620,2018/12,,
(주)네온테크,306620,2019/12,,
(주)네온테크,306620,2020/12,59368825,27760076
(주)네이블커뮤니케이션즈,153460,2011/12,18966044,12185738
(주)네이블커뮤니케이션즈,153460,2012/12,33226391,23527466
(주)네이블커뮤니케이션즈,153460,2013/12,29331445,24943154
(주)네이블커뮤니케이션즈,153460,2014/12,30283653,24709644
(주)네이블커뮤니케이션즈,153460,2015/12,30741693,25447253
(주)네이블커뮤니케이션즈,153460,2016/12,38055743,33041386
(주)네이블커뮤니케이션즈,153460,2017/12,30886559,26705616
(주)네이블커뮤니케이션즈,153460,2018/12,28037387,24364215
(주)네이블커뮤니케이션즈,153460,2019/12,25949215,23991285
(주)네이블커뮤니케이션즈,153460,2020/12,27181595,24568068
(주)네이처셀,007390,2011/12,26205792,8001110
(주)네이처셀,007390,2012/12,24824589,8624830
(주)네이처셀,007390,2013/12,23016530,10771406
(주)네이처셀,007390,2014/12,24536576,13748504
(주)네이처셀,007390,2015/12,45969748,31686993
(주)네이처셀,007390,2016/12,52666628,34018288
(주)네이처셀,007390,2017/12,51440663,39481908
(주)네이처셀,007390,2018/12,52875422,43128901
(주)네이처셀,007390,2019/12,93110328,81888775
(주)네이처셀,007390,2020/12,85749950,62682122
(주)네패스,033640,2011/12,268636973,157760214
(주)네패스,033640,2012/12,313471403,175123693
(주)네패스,033640,2013/12,308568404,154117489
(주)네패스,033640,2014/12,308801673,118479769
(주)네패스,033640,2015/12,287262174,126953395
(주)네패스,033640,2016/12,275811611,131855159
(주)네패스,033640,2017/12,292764814,139184957
(주)네패스,033640,2018/12,286763961,165864190
(주)네패스,033640,2019/12,392537623,201122740
(주)네패스,033640,2020/12,384809185,213027040
(주)네패스아크,330860,2019/12,158875941,31639881
(주)네패스아크,330860,2020/12,301931443,148052324
(주)넥센,005720,2011/12,428934662,258163833
(주)넥센,005720,2012/12,553189087,406540622
(주)넥센,005720,2013/12,550327802,421282272
(주)넥센,005720,2014/12,568520715,442228920
(주)넥센,005720,2015/12,569535605,460152480
(주)넥센,005720,2016/12,581253078,482438954
(주)넥센,005720,2017/12,653953608,537643690
(주)넥센,005720,2018/12,660401955,558546695
(주)넥센,005720,2019/12,651025593,571789146
(주)넥센,005720,2020/12,686411169,586619318
(주)넥솔론,110570,2011/12,1078059567,188989712
(주)넥솔론,110570,2012/12,968445889,96102199
(주)넥솔론,110570,2013/12,886683388,22578050
(주)넥솔론,110570,2014/12,551286640,-375217567
(주)넥솔론,110570,2015/12,492666167,15132914
(주)넥솔론,110570,2016/12,429973624,-50825683
(주)넥스지,081970,2011/12,33536072,29538618
(주)넥스지,081970,2012/12,35434860,32189849
(주)넥스지,081970,2013/12,35650123,33423356
(주)넥스지,081970,2014/12,38953042,34360991
(주)넥스지,081970,2015/12,38258576,34980909
(주)넥스지,081970,2016/12,38758610,35620231
(주)넥스지,081970,2017/12,39019022,35528746
(주)넥스턴바이오사이언스,089140,2011/12,30761087,23763867
(주)넥스턴바이오사이언스,089140,2012/12,28408118,24177393
(주)넥스턴바이오사이언스,089140,2013/12,30594123,26451501
(주)넥스턴바이오사이언스,089140,2014/12,33483189,29076002
(주)넥스턴바이오사이언스,089140,2015/12,33210149,30041235
(주)넥스턴바이오사이언스,089140,2016/12,98533684,89891577
(주)넥스턴바이오사이언스,089140,2017/12,94752881,91765028
(주)넥스턴바이오사이언스,089140,2018/12,113520280,95512901
(주)넥스턴바이오사이언스,089140,2019/12,105169657,100158921
(주)넥스턴바이오사이언스,089140,2020/12,99350920,96767750
(주)넥스트아이,137940,2011/12,26466732,24068707
(주)넥스트아이,137940,2012/12,32953013,28840533
(주)넥스트아이,137940,2013/12,39741543,33063699
(주)넥스트아이,137940,2014/12,43788615,36263075
(주)넥스트아이,137940,2015/12,44416952,37530245
(주)넥스트아이,137940,2016/12,84181290,58584366
(주)넥스트아이,137940,2017/12,112900563,65195189
(주)넥스트아이,137940,2018/12,96931481,60840445
(주)넥스트아이,137940,2019/12,99320936,51324005
(주)넥스트아이,137940,2020/12,147869190,107737382
(주)넥스트엔터테인먼트월드,160550,2013/12,105766096,25824565
(주)넥스트엔터테인먼트월드,160550,2014/12,173642958,124817520
(주)넥스트엔터테인먼트월드,160550,2015/12,192488791,129733401
(주)넥스트엔터테인먼트월드,160550,2016/12,218017170,132238969
(주)넥스트엔터테인먼트월드,160550,2017/12,223093076,128169010
(주)넥스트엔터테인먼트월드,160550,2018/12,210370784,118751443
(주)넥스트엔터테인먼트월드,160550,2019/12,212129385,113480507
(주)넥스트엔터테인먼트월드,160550,2020/12,190660060,115730616
(주)넥스트칩,396270,2020/12,30890944,5726241
(주)넥스틴,348210,2014/12,,
(주)넥스틴,348210,2015/12,,
(주)넥스틴,348210,2016/12,,
(주)넥스틴,348210,2017/12,,
(주)넥스틴,348210,2018/12,18944311,3479955
(주)넥스틴,348210,2019/12,18345596,1552713
(주)넥스틴,348210,2020/12,53854057,45700301
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,42988788,29507506
(주)넥슨게임즈,225570,2018/12,29415924,18668531
(주)넥슨게임즈,225570,2019/12,72946033,38150773
(주)넥슨게임즈,225570,2020/12,94417760,66387347
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,43886650,42061531
(주)넵튠,217270,2017/12,105560625,92165486
(주)넵튠,217270,2018/12,123729011,82121215
(주)넵튠,217270,2019/12,113005518,74564210
(주)넵튠,217270,2020/12,172714608,134612553
(주)넷웨이브,047730,2011/12,18816077,12363049
(주)노랑풍선,104620,2011/12,,
(주)노랑풍선,104620,2012/12,,
(주)노랑풍선,104620,2013/12,,
(주)노랑풍선,104620,2014/12,44030373,15733953
(주)노랑풍선,104620,2015/12,76497551,19965127
(주)노랑풍선,104620,2016/12,85364039,23723017
(주)노랑풍선,104620,2017/12,100337496,35680508
(주)노랑풍선,104620,2018/12,97890735,40337212
(주)노랑풍선,104620,2019/12,114665477,56376867
(주)노랑풍선,104620,2020/12,78772579,49002720
(주)노루페인트,090350,2011/12,473071190,218898181
(주)노루페인트,090350,2012/12,511877762,218703476
(주)노루페인트,090350,2013/12,507427528,224963718
(주)노루페인트,090350,2014/12,518168929,232266487
(주)노루페인트,090350,2015/12,526081263,244314331
(주)노루페인트,090350,2016/12,543186736,266158031
(주)노루페인트,090350,2017/12,541017214,282180816
(주)노루페인트,090350,2018/12,555644322,291347902
(주)노루페인트,090350,2019/12,570495808,301854965
(주)노루페인트,090350,2020/12,598656694,307886508
(주)노루홀딩스,000320,2011/12,253906367,185303977
(주)노루홀딩스,000320,2012/12,264856913,196270561
(주)노루홀딩스,000320,2013/12,281605639,212564022
(주)노루홀딩스,000320,2014/12,290205704,223859960
(주)노루홀딩스,000320,2015/12,296813243,229341321
(주)노루홀딩스,000320,2016/12,358239741,295177120
(주)노루홀딩스,000320,2017/12,360020678,303616949
(주)노루홀딩스,000320,2018/12,359065830,303866388
(주)노루홀딩스,000320,2019/12,358530733,302880480
(주)노루홀딩스,000320,2020/12,363715906,302017400
(주)노바렉스,194700,2011/12,,
(주)노바렉스,194700,2012/12,32331567,15542653
(주)노바렉스,194700,2013/12,32479005,20007651
(주)노바렉스,194700,2014/12,39846153,24664460
(주)노바렉스,194700,2015/12,56236772,36307737
(주)노바렉스,194700,2016/12,59933832,44625094
(주)노바렉스,194700,2017/12,71571881,52374990
(주)노바렉스,194700,2018/12,107314076,80452379
(주)노바렉스,194700,2019/12,155770082,93506000
(주)노바렉스,194700,2020/12,215141248,115737827
(주)노바텍,285490,2017/12,18408833,15892171
(주)노바텍,285490,2018/12,32623828,31029976
(주)노바텍,285490,2019/12,44428906,42036799
(주)노바텍,285490,2020/12,65507311,57989387
(주)노블엠앤비,106520,2011/12,52563458,20510979
(주)노블엠앤비,106520,2012/12,92004066,44692664
(주)노블엠앤비,106520,2013/12,128993822,61530814
(주)노블엠앤비,106520,2014/12,103247253,54123615
(주)노블엠앤비,106520,2015/12,128981670,78455103
(주)노블엠앤비,106520,2016/12,93648196,53762368
