회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상장일,상장폐지일
(주)광명전기,017040,2012/12,104218586,55136666,3566142,-1564026,79318302,1990/09/14,
(주)광명전기,017040,2013/12,105483729,60793004,8443372,5301060,90344376,1990/09/14,
(주)광명전기,017040,2014/12,119791644,67539909,10270079,6978508,115801471,1990/09/14,
(주)광명전기,017040,2015/12,107719518,71275955,3839499,3442541,93000177,1990/09/14,
(주)광명전기,017040,2016/12,125405290,86335358,3818917,15612709,96931493,1990/09/14,
(주)광명전기,017040,2017/12,128881408,85430878,3754872,-1349854,105083042,1990/09/14,
(주)광명전기,017040,2018/12,124159091,87989865,2970976,3182514,96949804,1990/09/14,
(주)광명전기,017040,2019/12,140591786,94186043,7313078,6470387,125009206,1990/09/14,
(주)광명전기,017040,2020/12,149581712,98896645,4730459,4892166,112536086,1990/09/14,
(주)광무,029480,2011/12,85836111,49296267,-11400527,-51537196,50359203,1996/08/27,
(주)광무,029480,2012/12,60163490,36518143,-5614534,-15113066,40406860,1996/08/27,
(주)광무,029480,2013/12,28890332,11346800,-6899306,-33154332,10105219,1996/08/27,
(주)광무,029480,2014/12,27862528,8505450,1422352,-859721,38409667,1996/08/27,
(주)광무,029480,2015/12,21133216,7744452,-620363,-2727754,17648493,1996/08/27,
(주)광무,029480,2016/12,29089768,8053231,1294011,95615,26429957,1996/08/27,
(주)광무,029480,2017/12,28950503,13552175,199525,-3352682,21540953,1996/08/27,
(주)광무,029480,2018/12,26017306,9695091,-671966,-4875184,20707286,1996/08/27,
(주)광무,029480,2019/12,57156720,22202195,-2260048,-6275093,25244176,1996/08/27,
(주)광무,029480,2020/12,37073488,24203641,-3068879,-19141822,25006895,1996/08/27,
(주)광주신세계,037710,2011/12,380753715,310214632,58896505,52281979,219613514,2002/02/07,
(주)광주신세계,037710,2012/12,430662968,361615843,58185712,53769536,213803173,2002/02/07,
(주)광주신세계,037710,2013/12,656355808,408690826,55981723,48569715,206606675,2002/02/07,
(주)광주신세계,037710,2014/12,652758688,448624926,51835640,42236355,204820461,2002/02/07,
(주)광주신세계,037710,2015/12,659495158,491380796,54772399,45901413,205331892,2002/02/07,
(주)광주신세계,037710,2016/12,655502726,534290186,56047368,45554028,210423594,2002/02/07,
(주)광주신세계,037710,2017/12,655018971,579363832,56289748,47846191,209647360,2002/02/07,
(주)광주신세계,037710,2018/12,696204982,620656716,50068808,45093180,135213362,2002/02/07,
(주)광주신세계,037710,2019/12,752423111,661189861,55102645,47668959,154879496,2002/02/07,
(주)광주신세계,037710,2020/12,784428251,698267903,48310490,43159504,147508454,2002/02/07,
(주)구영테크,053270,2011/12,94940916,27962532,5189843,985788,62527619,2002/02/07,
(주)구영테크,053270,2012/12,109440531,29302171,4839337,1250176,65451015,2002/02/07,
(주)구영테크,053270,2013/12,97549406,30762180,4463036,1137402,76282590,2002/02/07,
(주)구영테크,053270,2014/12,101546298,42200180,2782247,1326679,77799749,2002/02/07,
(주)구영테크,053270,2015/12,102761141,44066560,3529661,3196300,87109177,2002/02/07,
(주)구영테크,053270,2016/12,108895002,46429602,4114290,3920237,75320433,2002/02/07,
(주)구영테크,053270,2017/12,139584386,47102417,3025353,1239184,74298129,2002/02/07,
(주)구영테크,053270,2018/12,146492374,57861349,1638585,3912117,81928926,2002/02/07,
(주)구영테크,053270,2019/12,141034767,58668784,2513647,1558141,93132845,2002/02/07,
(주)구영테크,053270,2020/12,151132791,58729775,2377110,901721,84841189,2002/02/07,
(주)국동,005320,2011/12,42291817,2694312,-5805369,-12930687,100097439,1996/12/24,
(주)국동,005320,2012/12,35813125,2775119,1814279,262553,91524436,1996/12/24,
(주)국동,005320,2013/12,40194919,5947778,3421258,2373991,95716049,1996/12/24,
(주)국동,005320,2014/12,53392996,14336568,5708078,4692501,117861978,1996/12/24,
(주)국동,005320,2015/12,66242141,22395455,6875576,5321778,102431161,1996/12/24,
(주)국동,005320,2016/12,86116813,40069999,7880757,4379974,127275873,1996/12/24,
(주)국동,005320,2017/12,75154254,38638770,-2404926,-6593433,130016453,1996/12/24,
(주)국동,005320,2018/12,80727956,41762492,1682592,1351547,136811631,1996/12/24,
(주)국동,005320,2019/12,96856085,54349558,-9536815,-6989987,116180044,1996/12/24,
(주)국동,005320,2020/12,131882662,64852322,29930195,-891014,167078106,1996/12/24,
(주)국보,001140,2011/12,97415381,33874415,1856012,-176708,118304924,1989/12/02,
(주)국보,001140,2012/12,93953021,31655538,1079411,-1916073,109183947,1989/12/02,
(주)국보,001140,2013/12,94915572,27678685,653034,-3766842,108994114,1989/12/02,
(주)국보,001140,2014/12,87597909,20984752,-1997880,-6633427,89859741,1989/12/02,
(주)국보,001140,2015/12,80158667,17113465,-2191281,-3679630,85267457,1989/12/02,
(주)국보,001140,2016/12,77487791,13200649,-507392,-5034348,77773715,1989/12/02,
(주)국보,001140,2017/12,69819240,16039171,-3408921,-2761653,74662255,1989/12/02,
(주)국보,001140,2018/12,45599283,11578143,-4639062,-4038217,66929948,1989/12/02,
(주)국보,001140,2019/12,57467353,12278837,-1521920,-9851123,58296078,1989/12/02,
(주)국보,001140,2020/12,74173160,31202280,-7534112,-10080819,53288999,1989/12/02,
(주)국보디자인,066620,2011/12,79203327,48472432,8488848,6607794,123203000,2002/09/05,
(주)국보디자인,066620,2012/12,92873298,58283419,10775504,8631842,118458574,2002/09/05,
(주)국보디자인,066620,2013/12,121964092,64945696,10440161,9417821,153216189,2002/09/05,
(주)국보디자인,066620,2014/12,125685773,70452085,9850658,7901285,158268803,2002/09/05,
(주)국보디자인,066620,2015/12,129037954,75467148,6839950,6947669,157657615,2002/09/05,
(주)국보디자인,066620,2016/12,150830570,80282408,13350340,11905078,191620729,2002/09/05,
(주)국보디자인,066620,2017/12,158317679,94380512,23990595,14149734,262522024,2002/09/05,
(주)국보디자인,066620,2018/12,161750972,103598968,16747379,14098992,231093439,2002/09/05,
(주)국보디자인,066620,2019/12,197762410,112076012,10506065,9509021,237054909,2002/09/05,
(주)국보디자인,066620,2020/12,248699431,152420922,21477616,16487759,253810694,2002/09/05,
(주)국순당,043650,2011/12,193849294,174045265,5668811,5640710,124279594,2000/08/24,
(주)국순당,043650,2012/12,203489729,186305726,6794416,5122888,115146725,2000/08/24,
(주)국순당,043650,2013/12,203199593,185985822,1187809,2346882,96140591,2000/08/24,
(주)국순당,043650,2014/12,205782935,186838479,881757,1997559,89173752,2000/08/24,
(주)국순당,043650,2015/12,203528460,186118215,-8305751,-4854598,74955341,2000/08/24,
(주)국순당,043650,2016/12,200077411,183188543,-5456865,-2212642,68425801,2000/08/24,
(주)국순당,043650,2017/12,208832133,191745752,-3584872,9847390,60087461,2000/08/24,
(주)국순당,043650,2018/12,221229658,203499644,-2751939,15171022,52679104,2000/08/24,
(주)국순당,043650,2019/12,210006510,196923842,-5440912,571892,48045002,2000/08/24,
(주)국순당,043650,2020/12,226012235,210249290,5089339,15417535,50345658,2000/08/24,
(주)국영지앤엠,006050,2011/12,61022765,32733005,-2947683,-1752706,42569848,1994/10/07,
(주)국영지앤엠,006050,2012/12,60197670,45960267,-1490604,4832440,43781593,1994/10/07,
(주)국영지앤엠,006050,2013/12,63108054,46345349,1332568,953338,55789778,1994/10/07,
(주)국영지앤엠,006050,2014/12,58995756,47240880,1587301,395531,51491847,1994/10/07,
(주)국영지앤엠,006050,2015/12,63713392,48972537,-1039280,-533927,40107647,1994/10/07,
(주)국영지앤엠,006050,2016/12,65670915,50558041,248835,385503,51456556,1994/10/07,
(주)국영지앤엠,006050,2017/12,66101002,52611544,1410362,1431624,62861661,1994/10/07,
(주)국영지앤엠,006050,2018/12,60335138,51748308,-920018,-354808,56301480,1994/10/07,
(주)국영지앤엠,006050,2019/12,68657302,52826451,991045,1089819,73013468,1994/10/07,
(주)국영지앤엠,006050,2020/12,70027760,51012563,-2061462,-1305459,64386056,1994/10/07,
(주)국전약품,307750,2018/12,,,,,,2018/12/19,
(주)국전약품,307750,2019/12,,,,,,2018/12/19,
(주)국전약품,307750,2020/12,57802440,32230044,5790480,-3316511,80623076,2018/12/19,
(주)그래디언트,035080,2011/12,521750143,334573662,-7828136,-4906079,9501248,1999/07/05,
(주)그래디언트,035080,2012/12,482181596,411656935,-707626,15794035,11150621,1999/07/05,
(주)그래디언트,035080,2013/12,473264178,402332194,309117,-9664900,7939840,1999/07/05,
(주)그래디언트,035080,2014/12,455860309,420045194,161037,625806,7753595,1999/07/05,
(주)그래디언트,035080,2015/12,475792856,431479123,5841995,13112622,12870821,1999/07/05,
(주)그래디언트,035080,2016/12,404583242,389295611,10733856,-40598919,16516754,1999/07/05,
(주)그래디언트,035080,2017/12,344022749,328719925,6033339,-54754214,12485184,1999/07/05,
(주)그래디언트,035080,2018/12,339457297,325218418,5963182,4404863,12237889,1999/07/05,
(주)그래디언트,035080,2019/12,336145750,320088192,3788374,4125060,8719700,1999/07/05,
(주)그래디언트,035080,2020/12,548439865,336588886,-1869302,806283,169181557,1999/07/05,
(주)그리티,204020,2011/12,,,,,,2018/07/23,
(주)그리티,204020,2012/12,,,,,,2018/07/23,
(주)그리티,204020,2013/12,,,,,,2018/07/23,
(주)그리티,204020,2014/12,45693601,39831909,9788204,6540972,99246485,2018/07/23,
(주)그리티,204020,2015/12,49392580,43877964,6394201,5344949,101841658,2018/07/23,
(주)그리티,204020,2016/12,55730709,47663721,5805733,4857622,104971338,2018/07/23,
(주)그리티,204020,2017/12,62493776,54455530,9616462,7757477,124299600,2018/07/23,
(주)그리티,204020,2018/12,86557287,74051025,9289658,6019400,117056356,2018/07/23,
(주)그리티,204020,2019/12,86803901,74833748,4418702,2627015,120984485,2018/07/23,
(주)그리티,204020,2020/12,82599999,73281243,2591787,1540065,119857961,2018/07/23,
(주)그린플러스,186230,2011/12,,,,,,2019/08/07,
(주)그린플러스,186230,2012/12,,,,,,2019/08/07,
(주)그린플러스,186230,2013/12,,,,,,2019/08/07,
(주)그린플러스,186230,2014/12,,,,,,2019/08/07,
(주)그린플러스,186230,2015/12,,,,,,2019/08/07,
(주)그린플러스,186230,2016/12,,,,,,2019/08/07,
(주)그린플러스,186230,2017/12,,,,,,2019/08/07,
(주)그린플러스,186230,2018/12,48674825,23476181,4122481,2213241,42150610,2019/08/07,
(주)그린플러스,186230,2019/12,56587945,36772875,3430717,2435883,39502728,2019/08/07,
(주)그린플러스,186230,2020/12,72749601,33448330,5419705,-1930086,55545281,2019/08/07,
(주)극동자동화,272420,2014/12,,,,,,2017/06/28,2018/11/15
(주)극동자동화,272420,2015/12,,,,,,2017/06/28,2018/11/15
(주)극동자동화,272420,2016/12,,,,,,2017/06/28,2018/11/15
(주)극동자동화,272420,2017/12,,,,,,2017/06/28,2018/11/15
(주)글로벌스탠다드테크놀로지,083450,2011/12,49714791,26355250,2897104,2301945,40662578,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2012/12,49050552,33379017,6164717,5403733,62774905,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2013/12,57053266,39169886,6148795,5075966,78917554,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2014/12,63317853,45624394,6371366,6151625,85992839,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2015/12,60770711,49667680,3684905,3910170,80102292,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2016/12,78440684,53103831,2388293,3758214,81859588,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2017/12,88966307,67278478,19126708,13135277,154761834,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2018/12,87524011,72640818,7914174,7747618,115619452,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2019/12,120984040,90403163,22053993,17027156,150777009,2006/02/01,
(주)글로벌스탠다드테크놀로지,083450,2020/12,120933571,98469888,17111235,11351753,154150365,2006/02/01,
(주)금양,001570,2011/12,124086392,43024251,6136009,2436780,100918699,1976/12/27,
(주)금양,001570,2012/12,127197484,45261596,6409859,3159937,108275608,1976/12/27,
(주)금양,001570,2013/12,142485295,45422689,5188276,1518013,132045280,1976/12/27,
(주)금양,001570,2014/12,145135554,46481587,7001768,2861900,137946044,1976/12/27,
(주)금양,001570,2015/12,157467543,46703110,8205515,2338700,152450369,1976/12/27,
(주)금양,001570,2016/12,174953809,22239137,8874219,-23749351,161001876,1976/12/27,
(주)금양,001570,2017/12,167120998,31251974,5934740,366688,150809075,1976/12/27,
(주)금양,001570,2018/12,155507052,49187838,6516687,16116052,151676398,1976/12/27,
(주)금양,001570,2019/12,171931897,35004819,5271746,-12752836,135915020,1976/12/27,
(주)금양,001570,2020/12,160123582,46372202,3963612,-4095630,120928396,1976/12/27,
(주)금오하이텍,165270,2011/12,,,,,,2013/12/10,2017/06/07
(주)금오하이텍,165270,2012/12,,,,,,2013/12/10,2017/06/07
(주)금오하이텍,165270,2013/12,,,,,,2013/12/10,2017/06/07
(주)금오하이텍,165270,2014/12,,,,,,2013/12/10,2017/06/07
(주)금오하이텍,165270,2015/12,,,,,,2013/12/10,2017/06/07
(주)금오하이텍,165270,2016/12,,,,,,2013/12/10,2017/06/07
(주)금호에이치티,214330,2011/12,,,,,,2015/11/11,
(주)금호에이치티,214330,2012/12,,,,,,2015/11/11,
(주)금호에이치티,214330,2013/12,87559606,47597849,10458306,7163648,124006030,2015/11/11,
(주)금호에이치티,214330,2014/12,102363475,62005844,16251373,13520259,175222428,2015/11/11,
(주)금호에이치티,214330,2015/12,109367040,82117294,20514465,16768247,181779820,2015/11/11,
(주)금호에이치티,214330,2016/12,151786975,92714230,16480586,12887704,189733826,2015/11/11,
(주)금호에이치티,214330,2017/12,146407321,97560824,11007981,5433832,165485490,2015/11/11,
(주)금호에이치티,214330,2018/12,230268876,131065067,7513991,7102658,189250383,2015/11/11,
(주)금호에이치티,214330,2019/12,314666069,180769966,4530371,1794762,221734443,2015/11/11,
(주)금호에이치티,214330,2020/12,333352730,226810334,-4472261,-10619831,181173914,2015/11/11,
(주)금화피에스시,036190,2011/12,94174014,76345247,16448550,15182500,82738193,2000/12/26,
(주)금화피에스시,036190,2012/12,105483370,92305175,20453131,18485546,108224285,2000/12/26,
(주)금화피에스시,036190,2013/12,135180701,113200802,25744446,21184156,156630832,2000/12/26,
(주)금화피에스시,036190,2014/12,146360964,126877795,23011531,20636145,166948026,2000/12/26,
(주)금화피에스시,036190,2015/12,175086217,142256701,26233196,21704964,196919865,2000/12/26,
(주)금화피에스시,036190,2016/12,197557790,159990222,28240507,22053825,201547339,2000/12/26,
(주)금화피에스시,036190,2017/12,216252318,176303850,33131391,20754033,174993150,2000/12/26,
(주)금화피에스시,036190,2018/12,242310750,211366403,39495034,38175421,202098199,2000/12/26,
(주)금화피에스시,036190,2019/12,255149491,227742546,30433094,25283209,179177462,2000/12/26,
(주)금화피에스시,036190,2020/12,263069400,236917155,24209918,21657835,205790146,2000/12/26,
(주)기가레인,049080,2013/12,122926340,62596675,12814521,11073413,94055571,2013/12/19,
(주)기가레인,049080,2014/12,133237615,77078658,10512950,9064933,95460665,2013/12/19,
(주)기가레인,049080,2015/12,148551434,65461853,-18745702,-14035109,61254807,2013/12/19,
(주)기가레인,049080,2016/12,152639799,57063120,-9647595,-10793714,70397030,2013/12/19,
(주)기가레인,049080,2017/12,179756049,89023884,4705145,-401780,89874499,2013/12/19,
(주)기가레인,049080,2018/12,176296022,66878280,-1892191,-23731827,114668638,2013/12/19,
(주)기가레인,049080,2019/12,115539385,27887641,-26726549,-44243046,63361399,2013/12/19,
(주)기가레인,049080,2020/12,100665922,50789244,-13301307,-25137989,37870890,2013/12/19,
(주)기산텔레콤,035460,2011/12,59416681,32479105,-7302126,-8844829,36332290,1999/11/18,
(주)기산텔레콤,035460,2012/12,46588431,33918079,3866590,1433180,49240507,1999/11/18,
(주)기산텔레콤,035460,2013/12,57254925,36087855,2083934,2049347,48367030,1999/11/18,
(주)기산텔레콤,035460,2014/12,54284156,36429569,234218,655537,41612762,1999/11/18,
(주)기산텔레콤,035460,2015/12,53901387,38723216,150840,564987,45712905,1999/11/18,
(주)기산텔레콤,035460,2016/12,47117435,37420205,-1972410,-1733928,24679656,1999/11/18,
(주)기산텔레콤,035460,2017/12,44554117,35438291,-848554,-2085390,29568090,1999/11/18,
(주)기산텔레콤,035460,2018/12,34219394,29246000,-2790221,-5791304,24864346,1999/11/18,
(주)기산텔레콤,035460,2019/12,40025881,31379895,2565963,2205257,30545683,1999/11/18,
(주)기산텔레콤,035460,2020/12,42845627,29889440,-1163778,-1507052,26787022,1999/11/18,
(주)까뮤이앤씨,013700,2011/12,248885092,46083061,-132765820,-115818356,90048208,1989/11/30,
(주)까뮤이앤씨,013700,2012/12,203481478,40763024,3874241,-4642070,90976586,1989/11/30,
(주)까뮤이앤씨,013700,2013/12,167635146,33715699,-1085474,-12045286,83568532,1989/11/30,
(주)까뮤이앤씨,013700,2014/12,129647729,35697347,2849967,2285412,123567918,1989/11/30,
(주)까뮤이앤씨,013700,2015/12,129465385,45786128,4029706,5169039,132370311,1989/11/30,
(주)까뮤이앤씨,013700,2016/12,142978398,51113063,4443394,3256253,139708060,1989/11/30,
(주)까뮤이앤씨,013700,2017/12,139937930,59106121,10091338,8436815,172176860,1989/11/30,
(주)까뮤이앤씨,013700,2018/12,142240175,59562903,4050404,1738796,116296828,1989/11/30,
(주)까뮤이앤씨,013700,2019/12,168876167,70932062,14845481,13494869,283420655,1989/11/30,
(주)까뮤이앤씨,013700,2020/12,166218114,82765539,2818116,9202738,161728918,1989/11/30,
(주)까스텔바작,308100,2016/12,63046838,45815928,5141413,-1397951,33547852,2019/06/10,
(주)까스텔바작,308100,2017/12,64178530,52224063,11793018,6408135,83289099,2019/06/10,
(주)까스텔바작,308100,2018/12,78840385,63194877,14726597,11322040,92092225,2019/06/10,
(주)까스텔바작,308100,2019/12,88614189,77312548,9287318,7090294,81068234,2019/06/10,
(주)까스텔바작,308100,2020/12,100111686,79965940,7967138,2652048,67130253,2019/06/10,
(주)나노,187790,2014/12,,,,,,2014/05/08,
(주)나노,187790,2015/12,72593232,31847169,-7239111,-10306565,14881694,2014/05/08,
(주)나노,187790,2016/12,57351009,27068246,-9411058,-18008880,18480121,2014/05/08,
