회사명,거래소코드,회계년도,종업원수증가율(IFRS)
(주)네오위즈,095660,2012/12,-25.25
(주)네오위즈,095660,2013/12,-32.22
(주)네오위즈,095660,2014/12,-17.05
(주)네오위즈,095660,2015/12,-17.79
(주)네오위즈,095660,2016/12,-3.13
(주)네오위즈,095660,2017/12,-26.55
(주)네오위즈,095660,2018/12,19.26
(주)네오위즈,095660,2019/12,38.24
(주)네오위즈,095660,2020/12,86.89
(주)네오위즈홀딩스,042420,2011/12,150
(주)네오위즈홀딩스,042420,2012/12,150
(주)네오위즈홀딩스,042420,2013/12,-88
(주)네오위즈홀딩스,042420,2014/12,-33.33
(주)네오위즈홀딩스,042420,2015/12,0
(주)네오위즈홀딩스,042420,2016/12,0
(주)네오위즈홀딩스,042420,2017/12,-25
(주)네오위즈홀딩스,042420,2018/12,33.33
(주)네오위즈홀딩스,042420,2019/12,25
(주)네오위즈홀딩스,042420,2020/12,0
(주)네오이뮨텍,950220,2019/12,
(주)네오이뮨텍,950220,2020/12,0
(주)네오크레마,311390,2016/12,
(주)네오크레마,311390,2017/12,
(주)네오크레마,311390,2018/12,0
(주)네오크레마,311390,2019/12,0
(주)네오크레마,311390,2020/12,10.34
(주)네오티스,085910,2011/12,20.61
(주)네오티스,085910,2012/12,17.09
(주)네오티스,085910,2013/12,-12.88
(주)네오티스,085910,2014/12,8.37
(주)네오티스,085910,2015/12,-5.91
(주)네오티스,085910,2016/12,6.76
(주)네오티스,085910,2017/12,-1.36
(주)네오티스,085910,2018/12,0.46
(주)네오티스,085910,2019/12,-5.02
(주)네오티스,085910,2020/12,-0.96
(주)네오팜,092730,2011/12,3.13
(주)네오팜,092730,2012/12,18.18
(주)네오팜,092730,2013/12,-2.56
(주)네오팜,092730,2014/12,3.95
(주)네오팜,092730,2015/12,10.13
(주)네오팜,092730,2016/12,4.6
(주)네오팜,092730,2017/12,14.29
(주)네오팜,092730,2018/12,12.5
(주)네오팜,092730,2019/12,9.4
(주)네오팜,092730,2020/12,3.13
(주)네오퍼플,028090,2011/12,-36.99
(주)네오퍼플,028090,2012/12,-17.39
(주)네오펙트,290660,2017/12,
(주)네오펙트,290660,2018/12,0
(주)네오펙트,290660,2019/12,64.06
(주)네오펙트,290660,2020/12,-31.43
(주)네온테크,306620,2018/12,
(주)네온테크,306620,2019/12,
(주)네온테크,306620,2020/12,0
(주)네이블커뮤니케이션즈,153460,2011/12,0
(주)네이블커뮤니케이션즈,153460,2012/12,0
(주)네이블커뮤니케이션즈,153460,2013/12,-2.11
(주)네이블커뮤니케이션즈,153460,2014/12,-9.68
(주)네이블커뮤니케이션즈,153460,2015/12,-0.6
(주)네이블커뮤니케이션즈,153460,2016/12,2.99
(주)네이블커뮤니케이션즈,153460,2017/12,2.33
(주)네이블커뮤니케이션즈,153460,2018/12,-13.64
(주)네이블커뮤니케이션즈,153460,2019/12,-24.34
(주)네이블커뮤니케이션즈,153460,2020/12,-9.57
(주)네이처셀,007390,2011/12,0
(주)네이처셀,007390,2012/12,-1.43
(주)네이처셀,007390,2013/12,-2.9
(주)네이처셀,007390,2014/12,28.36
(주)네이처셀,007390,2015/12,16.28
(주)네이처셀,007390,2016/12,-2
(주)네이처셀,007390,2017/12,36.73
(주)네이처셀,007390,2018/12,-47.76
(주)네이처셀,007390,2019/12,37.14
(주)네이처셀,007390,2020/12,3.13
(주)네패스,033640,2011/12,10.91
(주)네패스,033640,2012/12,31.62
(주)네패스,033640,2013/12,7.47
(주)네패스,033640,2014/12,-7.62
(주)네패스,033640,2015/12,5.38
(주)네패스,033640,2016/12,7.82
(주)네패스,033640,2017/12,7.1
(주)네패스,033640,2018/12,0.59
(주)네패스,033640,2019/12,4.98
(주)네패스,033640,2020/12,-18.69
(주)네패스아크,330860,2019/12,
(주)네패스아크,330860,2020/12,0
(주)넥센,005720,2011/12,-2.27
(주)넥센,005720,2012/12,13.78
(주)넥센,005720,2013/12,6.35
(주)넥센,005720,2014/12,1.01
(주)넥센,005720,2015/12,-3.79
(주)넥센,005720,2016/12,-3.25
(주)넥센,005720,2017/12,13.19
(주)넥센,005720,2018/12,0.32
(주)넥센,005720,2019/12,-1.37
(주)넥센,005720,2020/12,-8.35
(주)넥솔론,110570,2011/12,0
(주)넥솔론,110570,2012/12,-12.37
(주)넥솔론,110570,2013/12,-7.18
(주)넥솔론,110570,2014/12,-18.09
(주)넥솔론,110570,2015/12,-10.08
(주)넥솔론,110570,2016/12,2.31
(주)넥스지,081970,2011/12,-1.19
(주)넥스지,081970,2012/12,16.87
(주)넥스지,081970,2013/12,12.37
(주)넥스지,081970,2014/12,28.44
(주)넥스지,081970,2015/12,12.14
(주)넥스지,081970,2016/12,-1.91
(주)넥스지,081970,2017/12,-25.97
(주)넥스턴바이오사이언스,089140,2011/12,-1.92
(주)넥스턴바이오사이언스,089140,2012/12,3.92
(주)넥스턴바이오사이언스,089140,2013/12,15.09
(주)넥스턴바이오사이언스,089140,2014/12,-1.64
(주)넥스턴바이오사이언스,089140,2015/12,-8.33
(주)넥스턴바이오사이언스,089140,2016/12,14.55
(주)넥스턴바이오사이언스,089140,2017/12,11.11
(주)넥스턴바이오사이언스,089140,2018/12,-1.43
(주)넥스턴바이오사이언스,089140,2019/12,0
(주)넥스턴바이오사이언스,089140,2020/12,-7.25
(주)넥스트아이,137940,2011/12,0
(주)넥스트아이,137940,2012/12,19.35
(주)넥스트아이,137940,2013/12,10.81
(주)넥스트아이,137940,2014/12,15.85
(주)넥스트아이,137940,2015/12,-2.11
(주)넥스트아이,137940,2016/12,23.66
(주)넥스트아이,137940,2017/12,0.87
(주)넥스트아이,137940,2018/12,5.17
(주)넥스트아이,137940,2019/12,1.64
(주)넥스트아이,137940,2020/12,-8.87
(주)넥스트엔터테인먼트월드,160550,2013/12,
(주)넥스트엔터테인먼트월드,160550,2014/12,0
(주)넥스트엔터테인먼트월드,160550,2015/12,36.67
(주)넥스트엔터테인먼트월드,160550,2016/12,34.15
(주)넥스트엔터테인먼트월드,160550,2017/12,72.73
(주)넥스트엔터테인먼트월드,160550,2018/12,-4.21
(주)넥스트엔터테인먼트월드,160550,2019/12,-20.88
(주)넥스트엔터테인먼트월드,160550,2020/12,-59.72
(주)넥스트칩,396270,2020/12,
(주)넥스틴,348210,2014/12,
(주)넥스틴,348210,2015/12,
(주)넥스틴,348210,2016/12,
(주)넥스틴,348210,2017/12,
(주)넥스틴,348210,2018/12,0
(주)넥스틴,348210,2019/12,0
(주)넥스틴,348210,2020/12,0
(주)넥슨게임즈,225570,2015/12,
(주)넥슨게임즈,225570,2016/12,
(주)넥슨게임즈,225570,2017/12,0
(주)넥슨게임즈,225570,2018/12,23.71
(주)넥슨게임즈,225570,2019/12,19.9
(주)넥슨게임즈,225570,2020/12,10.04
(주)넵튠,217270,2015/12,
(주)넵튠,217270,2016/12,0
(주)넵튠,217270,2017/12,33.75
(주)넵튠,217270,2018/12,-14.02
(주)넵튠,217270,2019/12,-61.96
(주)넵튠,217270,2020/12,68.57
(주)넷웨이브,047730,2011/12,8.62
(주)노랑풍선,104620,2011/12,
(주)노랑풍선,104620,2012/12,
(주)노랑풍선,104620,2013/12,
(주)노랑풍선,104620,2014/12,0
(주)노랑풍선,104620,2015/12,0
(주)노랑풍선,104620,2016/12,0
(주)노랑풍선,104620,2017/12,0
(주)노랑풍선,104620,2018/12,0
(주)노랑풍선,104620,2019/12,-11.66
(주)노랑풍선,104620,2020/12,-19.53
(주)노루페인트,090350,2011/12,13.73
(주)노루페인트,090350,2012/12,5.71
(주)노루페인트,090350,2013/12,1.7
(주)노루페인트,090350,2014/12,6.22
(주)노루페인트,090350,2015/12,5.86
(주)노루페인트,090350,2016/12,7.42
(주)노루페인트,090350,2017/12,-1.13
(주)노루페인트,090350,2018/12,0.76
(주)노루페인트,090350,2019/12,-7.06
(주)노루페인트,090350,2020/12,5.02
(주)노루홀딩스,000320,2011/12,6.94
(주)노루홀딩스,000320,2012/12,0
(주)노루홀딩스,000320,2013/12,1.3
(주)노루홀딩스,000320,2014/12,12.82
(주)노루홀딩스,000320,2015/12,17.05
(주)노루홀딩스,000320,2016/12,-54.37
(주)노루홀딩스,000320,2017/12,38.3
(주)노루홀딩스,000320,2018/12,-13.85
(주)노루홀딩스,000320,2019/12,-1.79
(주)노루홀딩스,000320,2020/12,-9.09
(주)노바렉스,194700,2011/12,
(주)노바렉스,194700,2012/12,0
(주)노바렉스,194700,2013/12,0
(주)노바렉스,194700,2014/12,0
(주)노바렉스,194700,2015/12,0
(주)노바렉스,194700,2016/12,0
(주)노바렉스,194700,2017/12,0
(주)노바렉스,194700,2018/12,0
(주)노바렉스,194700,2019/12,19.38
(주)노바렉스,194700,2020/12,14.02
(주)노바텍,285490,2017/12,
(주)노바텍,285490,2018/12,0
(주)노바텍,285490,2019/12,20.69
(주)노바텍,285490,2020/12,0
(주)노블엠앤비,106520,2011/12,0
(주)노블엠앤비,106520,2012/12,0
(주)노블엠앤비,106520,2013/12,27.69
(주)노블엠앤비,106520,2014/12,-4.22
(주)노블엠앤비,106520,2015/12,-3.77
(주)노블엠앤비,106520,2016/12,45.75
(주)노블엠앤비,106520,2017/12,-56.73
(주)노블엠앤비,106520,2018/12,-0.52
(주)노블엠앤비,106520,2019/12,-32.81
(주)노블엠앤비,106520,2020/12,-22.48
(주)노터스,278650,2016/12,
(주)노터스,278650,2017/12,0
(주)노터스,278650,2018/12,0
(주)노터스,278650,2019/12,0
(주)노터스,278650,2020/12,42.72
(주)녹십자,006280,2011/12,-2.84
(주)녹십자,006280,2012/12,9.14
(주)녹십자,006280,2013/12,6.11
(주)녹십자,006280,2014/12,11.97
(주)녹십자,006280,2015/12,2.02
(주)녹십자,006280,2016/12,11.72
(주)녹십자,006280,2017/12,1.06
(주)녹십자,006280,2018/12,2.01
(주)녹십자,006280,2019/12,0.29
(주)녹십자,006280,2020/12,1.76
(주)녹십자엠에스,142280,2011/12,0
(주)녹십자엠에스,142280,2012/12,0
(주)녹십자엠에스,142280,2013/12,0
(주)녹십자엠에스,142280,2014/12,0
(주)녹십자엠에스,142280,2015/12,5.42
(주)녹십자엠에스,142280,2016/12,-2.86
(주)녹십자엠에스,142280,2017/12,7.65
(주)녹십자엠에스,142280,2018/12,3.28
(주)녹십자엠에스,142280,2019/12,-12.7
(주)녹십자엠에스,142280,2020/12,-14.55
(주)녹십자웰빙,234690,2016/12,
(주)녹십자웰빙,234690,2017/12,0
(주)녹십자웰빙,234690,2018/12,0
(주)녹십자웰빙,234690,2019/12,0
(주)녹십자웰빙,234690,2020/12,12.75
(주)녹십자홀딩스,005250,2011/12,5.88
(주)녹십자홀딩스,005250,2012/12,20
(주)녹십자홀딩스,005250,2013/12,3.7
(주)녹십자홀딩스,005250,2014/12,0.89
(주)녹십자홀딩스,005250,2015/12,50.44
(주)녹십자홀딩스,005250,2016/12,8.24
(주)녹십자홀딩스,005250,2017/12,0
(주)녹십자홀딩스,005250,2018/12,9.78
(주)녹십자홀딩스,005250,2019/12,-3.47
(주)녹십자홀딩스,005250,2020/12,-15.38
(주)녹원씨엔아이,065560,2011/12,-7.26
(주)녹원씨엔아이,065560,2012/12,-14.46
(주)녹원씨엔아이,065560,2013/12,-53.52
(주)녹원씨엔아이,065560,2014/12,-50
(주)녹원씨엔아이,065560,2015/12,6.06
(주)녹원씨엔아이,065560,2016/12,-25.71
(주)녹원씨엔아이,065560,2017/12,-34.62
(주)녹원씨엔아이,065560,2018/12,529.41
(주)녹원씨엔아이,065560,2019/12,-19.63
(주)녹원씨엔아이,065560,2020/12,-20.93
(주)농심,004370,2011/12,-1.28
(주)농심,004370,2012/12,1.54
(주)농심,004370,2013/12,0.67
(주)농심,004370,2014/12,-1.05
(주)농심,004370,2015/12,6.68
(주)농심,004370,2016/12,1.02
(주)농심,004370,2017/12,0.77
(주)농심,004370,2018/12,0.98
(주)농심,004370,2019/12,2.57
(주)농심,004370,2020/12,1.41
(주)농심홀딩스,072710,2011/12,-16.67
(주)농심홀딩스,072710,2012/12,0
(주)농심홀딩스,072710,2013/12,0
(주)농심홀딩스,072710,2014/12,20
(주)농심홀딩스,072710,2015/12,0
(주)농심홀딩스,072710,2016/12,0
(주)농심홀딩스,072710,2017/12,-16.67
(주)농심홀딩스,072710,2018/12,20
(주)농심홀딩스,072710,2019/12,-16.67
(주)농심홀딩스,072710,2020/12,20
(주)누리플랜,069140,2011/12,-13.67
(주)누리플랜,069140,2012/12,-15
(주)누리플랜,069140,2013/12,4.9
(주)누리플랜,069140,2014/12,-24.3
(주)누리플랜,069140,2015/12,-4.94
(주)누리플랜,069140,2016/12,-2.6
(주)누리플랜,069140,2017/12,9.33
(주)누리플랜,069140,2018/12,0
(주)누리플랜,069140,2019/12,2.44
(주)누리플랜,069140,2020/12,5.95
(주)누리플렉스,040160,2011/12,-9.23
(주)누리플렉스,040160,2012/12,-16.1
(주)누리플렉스,040160,2013/12,-11.11
(주)누리플렉스,040160,2014/12,4.55
(주)누리플렉스,040160,2015/12,11.96
(주)누리플렉스,040160,2016/12,69.9
(주)누리플렉스,040160,2017/12,-18.86
(주)누리플렉스,040160,2018/12,15.49
(주)누리플렉스,040160,2019/12,-7.32
(주)누리플렉스,040160,2020/12,1.32
(주)누보,332290,2019/12,
(주)누보,332290,2020/12,
(주)뉴로스,126870,2011/12,0
(주)뉴로스,126870,2012/12,5.61
(주)뉴로스,126870,2013/12,-0.88
(주)뉴로스,126870,2014/12,3.57
(주)뉴로스,126870,2015/12,12.93
(주)뉴로스,126870,2016/12,6.11
(주)뉴로스,126870,2017/12,11.51
(주)뉴로스,126870,2018/12,-12.26
(주)뉴로스,126870,2019/12,8.09
(주)뉴로스,126870,2020/12,1.36
(주)뉴보텍,060260,2011/12,-10.89
(주)뉴보텍,060260,2012/12,-3.33
(주)뉴보텍,060260,2013/12,5.75
(주)뉴보텍,060260,2014/12,6.52
(주)뉴보텍,060260,2015/12,-1.02
(주)뉴보텍,060260,2016/12,7.22
(주)뉴보텍,060260,2017/12,19.23
(주)뉴보텍,060260,2018/12,-12.1
(주)뉴보텍,060260,2019/12,29.36
(주)뉴보텍,060260,2020/12,-13.48
(주)뉴인텍,012340,2011/12,6.85
(주)뉴인텍,012340,2012/12,-3.85
(주)뉴인텍,012340,2013/12,0
(주)뉴인텍,012340,2014/12,2.67
(주)뉴인텍,012340,2015/12,-1.95
(주)뉴인텍,012340,2016/12,-5.3
(주)뉴인텍,012340,2017/12,2.1
(주)뉴인텍,012340,2018/12,0
(주)뉴인텍,012340,2019/12,-2.74
(주)뉴인텍,012340,2020/12,16.2
(주)뉴트리,270870,2017/12,
(주)뉴트리,270870,2018/12,0
(주)뉴트리,270870,2019/12,5.08
(주)뉴트리,270870,2020/12,25.81
(주)뉴파워프라즈마,144960,2011/12,
(주)뉴파워프라즈마,144960,2012/12,
(주)뉴파워프라즈마,144960,2013/12,
(주)뉴파워프라즈마,144960,2014/12,0
(주)뉴파워프라즈마,144960,2015/12,0
(주)뉴파워프라즈마,144960,2016/12,0
(주)뉴파워프라즈마,144960,2017/12,16.23
(주)뉴파워프라즈마,144960,2018/12,-19.55
(주)뉴파워프라즈마,144960,2019/12,1.74
(주)뉴파워프라즈마,144960,2020/12,4.44
(주)뉴프렉스,085670,2011/12,6.93
(주)뉴프렉스,085670,2012/12,7.41
(주)뉴프렉스,085670,2013/12,13.22
(주)뉴프렉스,085670,2014/12,19.29
(주)뉴프렉스,085670,2015/12,2.55
(주)뉴프렉스,085670,2016/12,-17.84
(주)뉴프렉스,085670,2017/12,11.87
(주)뉴프렉스,085670,2018/12,12.19
(주)뉴프렉스,085670,2019/12,-24.55
(주)뉴프렉스,085670,2020/12,-16.27
(주)다나와,119860,2011/12,20.23
(주)다나와,119860,2012/12,4.33
(주)다나와,119860,2013/12,-10.14
(주)다나와,119860,2014/12,9.74
(주)다나와,119860,2015/12,12.15
(주)다나와,119860,2016/12,5.42
(주)다나와,119860,2017/12,5.14
(주)다나와,119860,2018/12,-1.5
(주)다나와,119860,2019/12,7.63
(주)다나와,119860,2020/12,9.93
(주)다날,064260,2011/12,6.3
(주)다날,064260,2012/12,-29.63
(주)다날,064260,2013/12,16.84
(주)다날,064260,2014/12,6.31
(주)다날,064260,2015/12,22.88
(주)다날,064260,2016/12,4.83
(주)다날,064260,2017/12,5.26
(주)다날,064260,2018/12,8.75
(주)다날,064260,2019/12,14.94
(주)다날,064260,2020/12,9.5
(주)다린,204690,2011/12,
(주)다린,204690,2012/12,
(주)다린,204690,2013/12,
(주)다린,204690,2014/12,
(주)다린,204690,2015/12,
(주)다린,204690,2016/12,
(주)다보링크,340360,2019/12,
(주)다보링크,340360,2020/12,
(주)다산네트웍스,039560,2011/12,13.53
(주)다산네트웍스,039560,2012/12,-0.52
(주)다산네트웍스,039560,2013/12,5.47
(주)다산네트웍스,039560,2014/12,10.37
(주)다산네트웍스,039560,2015/12,-74.05
(주)다산네트웍스,039560,2016/12,-12.93
(주)다산네트웍스,039560,2017/12,-48.51
(주)다산네트웍스,039560,2018/12,-15.38
(주)다산네트웍스,039560,2019/12,11.36
(주)다산네트웍스,039560,2020/12,-26.53
(주)다우기술,023590,2011/12,4.58
(주)다우기술,023590,2012/12,15.33
(주)다우기술,023590,2013/12,14.98
(주)다우기술,023590,2014/12,8.62
(주)다우기술,023590,2015/12,-8.78
(주)다우기술,023590,2016/12,-14.07
(주)다우기술,023590,2017/12,1.08
(주)다우기술,023590,2018/12,7.25
(주)다우기술,023590,2019/12,-2.19
(주)다우기술,023590,2020/12,11.79
(주)다우데이타,032190,2011/12,1.74
(주)다우데이타,032190,2012/12,-37.61
(주)다우데이타,032190,2013/12,68.49
(주)다우데이타,032190,2014/12,4.88
(주)다우데이타,032190,2015/12,-4.65
(주)다우데이타,032190,2016/12,2.44
(주)다우데이타,032190,2017/12,10.32
(주)다우데이타,032190,2018/12,19.42
(주)다우데이타,032190,2019/12,0
(주)다우데이타,032190,2020/12,-1.2
(주)다원시스,068240,2011/12,47.62
(주)다원시스,068240,2012/12,2.58
(주)다원시스,068240,2013/12,6.92
(주)다원시스,068240,2014/12,4.12
(주)다원시스,068240,2015/12,47.46
(주)다원시스,068240,2016/12,6.51
(주)다원시스,068240,2017/12,24.82
(주)다원시스,068240,2018/12,21.61
(주)다원시스,068240,2019/12,20.85
(주)다원시스,068240,2020/12,13.33
(주)다이나믹디자인,145210,2011/12,0
(주)다이나믹디자인,145210,2012/12,0
(주)다이나믹디자인,145210,2013/12,0
(주)다이나믹디자인,145210,2014/12,0
(주)다이나믹디자인,145210,2015/12,-23.47
(주)다이나믹디자인,145210,2016/12,-10.67
(주)다이나믹디자인,145210,2017/12,292.54
(주)다이나믹디자인,145210,2018/12,1.9
(주)다이나믹디자인,145210,2019/12,-16.98
(주)다이나믹디자인,145210,2020/12,-3.6
(주)다함이텍,009280,2011/12,12.5
(주)다함이텍,009280,2012/12,77.78
(주)대교,019680,2011/12,3.39
(주)대교,019680,2012/12,-15.86
(주)대교,019680,2013/12,-2.85
(주)대교,019680,2014/12,-1.23
(주)대교,019680,2015/12,-3.52
(주)대교,019680,2016/12,-0.04
(주)대교,019680,2017/12,2.63
(주)대교,019680,2018/12,1.89
(주)대교,019680,2019/12,-5.07
(주)대교,019680,2020/12,-7.34
(주)대구백화점,006370,2011/03,3.47
(주)대구백화점,006370,2012/03,0.96
(주)대구백화점,006370,2013/03,1.42
(주)대구백화점,006370,2014/03,3.04
(주)대구백화점,006370,2015/03,-0.91
(주)대구백화점,006370,2016/03,-0.92
(주)대구백화점,006370,2017/03,-12.7
(주)대구백화점,006370,2018/12,0
(주)대구백화점,006370,2019/12,-17.8
(주)대구백화점,006370,2020/12,-11.06
(주)대국,042340,2011/12,-60
(주)대덕,008060,2011/12,3.63
(주)대덕,008060,2012/12,1.22
(주)대덕,008060,2013/12,3.61
(주)대덕,008060,2014/12,71.51
(주)대덕,008060,2015/12,-9.75
(주)대덕,008060,2016/12,5.63
(주)대덕,008060,2017/12,0.44
(주)대덕,008060,2018/12,107.79
(주)대덕,008060,2019/12,2.68
(주)대덕,008060,2020/12,-99.46
(주)대동,000490,2011/12,-0.62
(주)대동,000490,2012/12,0.88
(주)대동,000490,2013/12,-0.74
(주)대동,000490,2014/12,2
(주)대동,000490,2015/12,1.71
(주)대동,000490,2016/12,-4.93
(주)대동,000490,2017/12,1.52
(주)대동,000490,2018/12,6.61
(주)대동,000490,2019/12,7.95
(주)대동,000490,2020/12,12.13
(주)대동스틸,048470,2011/12,1.89
(주)대동스틸,048470,2012/12,0
(주)대동스틸,048470,2013/12,-3.7
(주)대동스틸,048470,2014/12,1.92
(주)대동스틸,048470,2015/12,-5.66
(주)대동스틸,048470,2016/12,2
(주)대동스틸,048470,2017/12,0
(주)대동스틸,048470,2018/12,1.96
(주)대동스틸,048470,2019/12,-15.38
(주)대동스틸,048470,2020/12,-11.36
(주)대륙제관,004780,2011/12,11.23
(주)대륙제관,004780,2012/12,14.66
(주)대륙제관,004780,2013/12,4.83
(주)대륙제관,004780,2014/12,8.13
(주)대륙제관,004780,2015/12,3.26
(주)대륙제관,004780,2016/12,8.5
(주)대륙제관,004780,2017/12,1.57
(주)대륙제관,004780,2018/12,-1.98
(주)대륙제관,004780,2019/12,-3.6
